fuel,perc,cod_date,regionid
other,0.0,COD2023111203,5.0
hydro,0.0,COD2023111203,5.0
solar,0.0,COD2023111203,5.0
wind,1.1,COD2023111203,5.0
biomass,0.8,COD2023110504,6.0
coal,0.0,COD2023110504,6.0
imports,5.9,COD2023110504,6.0
gas,10.2,COD2023110504,6.0
nuclear,20.4,COD2023110504,6.0
other,0.0,COD2023110504,6.0
hydro,0.0,COD2023110504,6.0
solar,0.0,COD2023110504,6.0
wind,62.7,COD2023110504,6.0
biomass,0.8,COD2023110505,6.0
coal,0.0,COD2023110505,6.0
imports,5.3,COD2023110505,6.0
gas,8.6,COD2023110505,6.0
nuclear,17.6,COD2023110505,6.0
other,0.0,COD2023110505,6.0
hydro,0.0,COD2023110505,6.0
solar,0.0,COD2023110505,6.0
wind,67.7,COD2023110505,6.0
biomass,0.9,COD2023110506,6.0
coal,0.2,COD2023110506,6.0
imports,4.9,COD2023110506,6.0
gas,9.1,COD2023110506,6.0
nuclear,16.6,COD2023110506,6.0
other,0.0,COD2023110506,6.0
hydro,0.3,COD2023110506,6.0
solar,0.0,COD2023110506,6.0
wind,68.0,COD2023110506,6.0
biomass,1.1,COD2023110507,6.0
coal,0.7,COD2023110507,6.0
imports,7.2,COD2023110507,6.0
gas,12.7,COD2023110507,6.0
nuclear,15.1,COD2023110507,6.0
other,0.0,COD2023110507,6.0
hydro,0.7,COD2023110507,6.0
solar,0.0,COD2023110507,6.0
wind,62.6,COD2023110507,6.0
biomass,0.9,COD2023110508,6.0
coal,1.6,COD2023110508,6.0
imports,8.7,COD2023110508,6.0
gas,12.1,COD2023110508,6.0
nuclear,10.7,COD2023110508,6.0
other,0.0,COD2023110508,6.0
hydro,2.4,COD2023110508,6.0
solar,4.9,COD2023110508,6.0
wind,58.6,COD2023110508,6.0
biomass,0.6,COD2023110509,6.0
coal,1.7,COD2023110509,6.0
imports,7.9,COD2023110509,6.0
gas,15.6,COD2023110509,6.0
nuclear,7.8,COD2023110509,6.0
other,0.0,COD2023110509,6.0
hydro,0.0,COD2023110509,6.0
solar,15.1,COD2023110509,6.0
wind,51.3,COD2023110509,6.0
biomass,0.5,COD2023110510,6.0
coal,1.6,COD2023110510,6.0
imports,7.1,COD2023110510,6.0
gas,14.8,COD2023110510,6.0
nuclear,6.2,COD2023110510,6.0
other,0.0,COD2023110510,6.0
hydro,0.0,COD2023110510,6.0
solar,20.5,COD2023110510,6.0
wind,49.2,COD2023110510,6.0
biomass,0.4,COD2023110511,6.0
coal,1.5,COD2023110511,6.0
imports,6.2,COD2023110511,6.0
gas,11.4,COD2023110511,6.0
nuclear,5.9,COD2023110511,6.0
other,0.0,COD2023110511,6.0
hydro,0.0,COD2023110511,6.0
solar,24.3,COD2023110511,6.0
wind,50.2,COD2023110511,6.0
biomass,0.5,COD2023110512,6.0
coal,1.4,COD2023110512,6.0
imports,5.5,COD2023110512,6.0
gas,12.5,COD2023110512,6.0
nuclear,6.8,COD2023110512,6.0
other,0.0,COD2023110512,6.0
hydro,0.1,COD2023110512,6.0
solar,21.6,COD2023110512,6.0
wind,51.6,COD2023110512,6.0
biomass,0.7,COD2023110513,6.0
coal,1.8,COD2023110513,6.0
imports,5.7,COD2023110513,6.0
gas,17.4,COD2023110513,6.0
nuclear,7.8,COD2023110513,6.0
other,0.0,COD2023110513,6.0
hydro,0.0,COD2023110513,6.0
solar,17.3,COD2023110513,6.0
wind,49.3,COD2023110513,6.0
biomass,0.7,COD2023110514,6.0
coal,2.1,COD2023110514,6.0
imports,6.4,COD2023110514,6.0
gas,18.2,COD2023110514,6.0
nuclear,7.3,COD2023110514,6.0
other,0.0,COD2023110514,6.0
hydro,1.3,COD2023110514,6.0
solar,11.7,COD2023110514,6.0
wind,52.3,COD2023110514,6.0
biomass,0.6,COD2023110515,6.0
coal,1.6,COD2023110515,6.0
imports,4.5,COD2023110515,6.0
gas,25.0,COD2023110515,6.0
nuclear,5.3,COD2023110515,6.0
other,0.0,COD2023110515,6.0
hydro,18.3,COD2023110515,6.0
solar,4.3,COD2023110515,6.0
wind,40.5,COD2023110515,6.0
biomass,0.5,COD2023110516,6.0
coal,0.9,COD2023110516,6.0
imports,2.9,COD2023110516,6.0
gas,32.0,COD2023110516,6.0
nuclear,3.7,COD2023110516,6.0
other,0.0,COD2023110516,6.0
hydro,28.7,COD2023110516,6.0
solar,0.2,COD2023110516,6.0
wind,31.2,COD2023110516,6.0
biomass,0.7,COD2023110517,6.0
coal,0.6,COD2023110517,6.0
imports,1.8,COD2023110517,6.0
gas,35.3,COD2023110517,6.0
nuclear,3.9,COD2023110517,6.0
other,0.0,COD2023110517,6.0
hydro,30.6,COD2023110517,6.0
solar,0.1,COD2023110517,6.0
wind,27.1,COD2023110517,6.0
biomass,1.0,COD2023110518,6.0
coal,0.9,COD2023110518,6.0
imports,3.0,COD2023110518,6.0
gas,42.3,COD2023110518,6.0
nuclear,5.2,COD2023110518,6.0
other,0.0,COD2023110518,6.0
hydro,20.5,COD2023110518,6.0
solar,0.0,COD2023110518,6.0
wind,27.1,COD2023110518,6.0
biomass,1.4,COD2023110519,6.0
coal,1.1,COD2023110519,6.0
imports,4.2,COD2023110519,6.0
gas,51.1,COD2023110519,6.0
nuclear,6.6,COD2023110519,6.0
other,0.0,COD2023110519,6.0
hydro,7.5,COD2023110519,6.0
solar,0.1,COD2023110519,6.0
wind,28.0,COD2023110519,6.0
biomass,1.5,COD2023110520,6.0
coal,0.7,COD2023110520,6.0
imports,3.7,COD2023110520,6.0
gas,52.7,COD2023110520,6.0
nuclear,9.8,COD2023110520,6.0
other,0.0,COD2023110520,6.0
hydro,4.4,COD2023110520,6.0
solar,0.1,COD2023110520,6.0
wind,27.1,COD2023110520,6.0
biomass,3.7,COD2023110521,6.0
coal,0.4,COD2023110521,6.0
imports,6.0,COD2023110521,6.0
gas,39.6,COD2023110521,6.0
nuclear,16.8,COD2023110521,6.0
other,0.0,COD2023110521,6.0
hydro,1.4,COD2023110521,6.0
solar,0.1,COD2023110521,6.0
wind,32.0,COD2023110521,6.0
biomass,4.4,COD2023110522,6.0
coal,0.3,COD2023110522,6.0
imports,7.5,COD2023110522,6.0
gas,26.6,COD2023110522,6.0
nuclear,24.1,COD2023110522,6.0
other,0.0,COD2023110522,6.0
hydro,1.5,COD2023110522,6.0
solar,0.0,COD2023110522,6.0
wind,35.5,COD2023110522,6.0
biomass,4.6,COD2023110523,6.0
coal,0.0,COD2023110523,6.0
imports,12.8,COD2023110523,6.0
gas,3.8,COD2023110523,6.0
nuclear,31.8,COD2023110523,6.0
other,0.0,COD2023110523,6.0
hydro,0.9,COD2023110523,6.0
solar,0.2,COD2023110523,6.0
wind,45.9,COD2023110523,6.0
biomass,6.0,COD2023110600,6.0
coal,0.0,COD2023110600,6.0
imports,8.8,COD2023110600,6.0
gas,5.2,COD2023110600,6.0
nuclear,24.6,COD2023110600,6.0
other,0.0,COD2023110600,6.0
hydro,0.3,COD2023110600,6.0
solar,0.0,COD2023110600,6.0
wind,55.1,COD2023110600,6.0
biomass,5.4,COD2023110601,6.0
coal,0.0,COD2023110601,6.0
imports,7.1,COD2023110601,6.0
gas,2.1,COD2023110601,6.0
nuclear,23.1,COD2023110601,6.0
other,0.0,COD2023110601,6.0
hydro,0.5,COD2023110601,6.0
solar,0.0,COD2023110601,6.0
wind,61.8,COD2023110601,6.0
biomass,3.1,COD2023110602,6.0
coal,0.0,COD2023110602,6.0
imports,5.5,COD2023110602,6.0
gas,1.5,COD2023110602,6.0
nuclear,19.6,COD2023110602,6.0
other,0.0,COD2023110602,6.0
hydro,0.4,COD2023110602,6.0
solar,0.2,COD2023110602,6.0
wind,69.8,COD2023110602,6.0
biomass,3.0,COD2023110603,6.0
coal,0.0,COD2023110603,6.0
imports,5.0,COD2023110603,6.0
gas,1.3,COD2023110603,6.0
nuclear,19.1,COD2023110603,6.0
other,0.0,COD2023110603,6.0
hydro,0.0,COD2023110603,6.0
solar,0.1,COD2023110603,6.0
wind,71.5,COD2023110603,6.0
biomass,1.9,COD2023110604,6.0
coal,0.0,COD2023110604,6.0
imports,4.0,COD2023110604,6.0
gas,1.1,COD2023110604,6.0
nuclear,17.7,COD2023110604,6.0
other,0.0,COD2023110604,6.0
hydro,0.0,COD2023110604,6.0
solar,0.0,COD2023110604,6.0
wind,75.4,COD2023110604,6.0
biomass,1.5,COD2023110605,6.0
coal,0.0,COD2023110605,6.0
imports,4.3,COD2023110605,6.0
gas,1.2,COD2023110605,6.0
nuclear,17.6,COD2023110605,6.0
other,0.0,COD2023110605,6.0
hydro,0.5,COD2023110605,6.0
solar,0.0,COD2023110605,6.0
wind,74.9,COD2023110605,6.0
biomass,2.8,COD2023110606,6.0
coal,0.0,COD2023110606,6.0
imports,4.3,COD2023110606,6.0
gas,2.9,COD2023110606,6.0
nuclear,15.0,COD2023110606,6.0
other,0.0,COD2023110606,6.0
hydro,1.9,COD2023110606,6.0
solar,0.0,COD2023110606,6.0
wind,73.1,COD2023110606,6.0
biomass,3.4,COD2023110607,6.0
coal,0.0,COD2023110607,6.0
imports,3.2,COD2023110607,6.0
gas,3.6,COD2023110607,6.0
nuclear,9.5,COD2023110607,6.0
other,0.0,COD2023110607,6.0
hydro,7.2,COD2023110607,6.0
solar,0.0,COD2023110607,6.0
wind,73.1,COD2023110607,6.0
biomass,2.7,COD2023110608,6.0
coal,0.1,COD2023110608,6.0
imports,1.8,COD2023110608,6.0
gas,7.4,COD2023110608,6.0
nuclear,6.8,COD2023110608,6.0
other,0.0,COD2023110608,6.0
hydro,5.1,COD2023110608,6.0
solar,2.8,COD2023110608,6.0
wind,73.3,COD2023110608,6.0
biomass,2.1,COD2023110609,6.0
coal,0.1,COD2023110609,6.0
imports,1.5,COD2023110609,6.0
gas,7.5,COD2023110609,6.0
nuclear,6.6,COD2023110609,6.0
other,0.0,COD2023110609,6.0
hydro,3.1,COD2023110609,6.0
solar,7.9,COD2023110609,6.0
wind,71.3,COD2023110609,6.0
biomass,1.9,COD2023110610,6.0
coal,0.0,COD2023110610,6.0
imports,1.4,COD2023110610,6.0
gas,4.6,COD2023110610,6.0
nuclear,6.1,COD2023110610,6.0
other,0.0,COD2023110610,6.0
hydro,1.9,COD2023110610,6.0
solar,11.4,COD2023110610,6.0
wind,72.7,COD2023110610,6.0
biomass,1.7,COD2023110611,6.0
coal,0.0,COD2023110611,6.0
imports,1.4,COD2023110611,6.0
gas,3.8,COD2023110611,6.0
nuclear,6.5,COD2023110611,6.0
other,0.0,COD2023110611,6.0
hydro,0.8,COD2023110611,6.0
solar,13.9,COD2023110611,6.0
wind,71.9,COD2023110611,6.0
biomass,1.6,COD2023110612,6.0
coal,0.0,COD2023110612,6.0
imports,1.6,COD2023110612,6.0
gas,5.5,COD2023110612,6.0
nuclear,7.5,COD2023110612,6.0
other,0.0,COD2023110612,6.0
hydro,2.1,COD2023110612,6.0
solar,10.9,COD2023110612,6.0
wind,70.8,COD2023110612,6.0
biomass,1.4,COD2023110613,6.0
coal,0.0,COD2023110613,6.0
imports,2.0,COD2023110613,6.0
gas,4.1,COD2023110613,6.0
nuclear,8.8,COD2023110613,6.0
other,0.0,COD2023110613,6.0
hydro,2.5,COD2023110613,6.0
solar,6.7,COD2023110613,6.0
wind,74.5,COD2023110613,6.0
biomass,1.6,COD2023110614,6.0
coal,0.0,COD2023110614,6.0
imports,2.6,COD2023110614,6.0
gas,4.2,COD2023110614,6.0
nuclear,10.2,COD2023110614,6.0
other,0.0,COD2023110614,6.0
hydro,4.8,COD2023110614,6.0
solar,4.2,COD2023110614,6.0
wind,72.4,COD2023110614,6.0
biomass,1.5,COD2023110615,6.0
coal,0.0,COD2023110615,6.0
imports,2.2,COD2023110615,6.0
gas,8.7,COD2023110615,6.0
nuclear,8.5,COD2023110615,6.0
other,0.0,COD2023110615,6.0
hydro,18.6,COD2023110615,6.0
solar,1.5,COD2023110615,6.0
wind,59.0,COD2023110615,6.0
biomass,1.2,COD2023110616,6.0
coal,0.0,COD2023110616,6.0
imports,2.5,COD2023110616,6.0
gas,12.8,COD2023110616,6.0
nuclear,7.5,COD2023110616,6.0
other,0.0,COD2023110616,6.0
hydro,27.5,COD2023110616,6.0
solar,0.1,COD2023110616,6.0
wind,48.5,COD2023110616,6.0
biomass,1.4,COD2023110617,6.0
coal,0.0,COD2023110617,6.0
imports,1.9,COD2023110617,6.0
gas,13.7,COD2023110617,6.0
nuclear,7.5,COD2023110617,6.0
other,0.0,COD2023110617,6.0
hydro,25.0,COD2023110617,6.0
solar,0.1,COD2023110617,6.0
wind,50.4,COD2023110617,6.0
biomass,1.5,COD2023110618,6.0
coal,0.0,COD2023110618,6.0
imports,1.9,COD2023110618,6.0
gas,17.3,COD2023110618,6.0
nuclear,8.5,COD2023110618,6.0
other,0.0,COD2023110618,6.0
hydro,15.1,COD2023110618,6.0
solar,0.2,COD2023110618,6.0
wind,55.5,COD2023110618,6.0
biomass,1.8,COD2023110619,6.0
coal,0.0,COD2023110619,6.0
imports,2.4,COD2023110619,6.0
gas,15.2,COD2023110619,6.0
nuclear,10.5,COD2023110619,6.0
other,0.0,COD2023110619,6.0
hydro,5.1,COD2023110619,6.0
solar,0.1,COD2023110619,6.0
wind,65.0,COD2023110619,6.0
biomass,2.0,COD2023110620,6.0
coal,0.0,COD2023110620,6.0
imports,2.8,COD2023110620,6.0
gas,10.4,COD2023110620,6.0
nuclear,12.6,COD2023110620,6.0
other,0.0,COD2023110620,6.0
hydro,0.4,COD2023110620,6.0
solar,0.7,COD2023110620,6.0
wind,71.1,COD2023110620,6.0
biomass,1.8,COD2023110621,6.0
coal,0.0,COD2023110621,6.0
imports,3.4,COD2023110621,6.0
gas,2.3,COD2023110621,6.0
nuclear,14.5,COD2023110621,6.0
other,0.0,COD2023110621,6.0
hydro,0.5,COD2023110621,6.0
solar,0.0,COD2023110621,6.0
wind,77.5,COD2023110621,6.0
biomass,0.8,COD2023110622,6.0
coal,0.0,COD2023110622,6.0
imports,2.8,COD2023110622,6.0
gas,2.4,COD2023110622,6.0
nuclear,15.1,COD2023110622,6.0
other,0.0,COD2023110622,6.0
hydro,0.2,COD2023110622,6.0
solar,0.1,COD2023110622,6.0
wind,78.6,COD2023110622,6.0
biomass,0.9,COD2023110623,6.0
coal,0.0,COD2023110623,6.0
imports,2.8,COD2023110623,6.0
gas,1.0,COD2023110623,6.0
nuclear,16.0,COD2023110623,6.0
other,0.0,COD2023110623,6.0
hydro,1.1,COD2023110623,6.0
solar,0.0,COD2023110623,6.0
wind,78.2,COD2023110623,6.0
biomass,1.1,COD2023110700,6.0
coal,0.0,COD2023110700,6.0
imports,2.8,COD2023110700,6.0
gas,1.3,COD2023110700,6.0
nuclear,16.4,COD2023110700,6.0
other,0.0,COD2023110700,6.0
hydro,1.0,COD2023110700,6.0
solar,0.0,COD2023110700,6.0
wind,77.5,COD2023110700,6.0
biomass,1.0,COD2023110701,6.0
coal,0.0,COD2023110701,6.0
imports,2.2,COD2023110701,6.0
gas,1.3,COD2023110701,6.0
nuclear,16.4,COD2023110701,6.0
other,0.0,COD2023110701,6.0
hydro,0.5,COD2023110701,6.0
solar,0.3,COD2023110701,6.0
wind,78.4,COD2023110701,6.0
biomass,1.4,COD2023110702,6.0
coal,0.0,COD2023110702,6.0
imports,1.9,COD2023110702,6.0
gas,1.6,COD2023110702,6.0
nuclear,16.7,COD2023110702,6.0
other,0.0,COD2023110702,6.0
hydro,0.3,COD2023110702,6.0
solar,0.0,COD2023110702,6.0
wind,78.1,COD2023110702,6.0
biomass,1.7,COD2023110703,6.0
coal,0.0,COD2023110703,6.0
imports,2.0,COD2023110703,6.0
gas,1.4,COD2023110703,6.0
nuclear,17.8,COD2023110703,6.0
other,0.0,COD2023110703,6.0
hydro,0.3,COD2023110703,6.0
solar,0.0,COD2023110703,6.0
wind,76.9,COD2023110703,6.0
biomass,1.4,COD2023110704,6.0
coal,0.0,COD2023110704,6.0
imports,2.8,COD2023110704,6.0
gas,1.7,COD2023110704,6.0
nuclear,17.7,COD2023110704,6.0
other,0.0,COD2023110704,6.0
hydro,0.6,COD2023110704,6.0
solar,0.0,COD2023110704,6.0
wind,75.8,COD2023110704,6.0
biomass,1.0,COD2023110705,6.0
coal,0.0,COD2023110705,6.0
imports,2.5,COD2023110705,6.0
gas,2.2,COD2023110705,6.0
nuclear,19.2,COD2023110705,6.0
other,0.0,COD2023110705,6.0
hydro,1.1,COD2023110705,6.0
solar,0.0,COD2023110705,6.0
wind,74.0,COD2023110705,6.0
biomass,1.4,COD2023110706,6.0
coal,0.0,COD2023110706,6.0
imports,3.1,COD2023110706,6.0
gas,4.3,COD2023110706,6.0
nuclear,16.9,COD2023110706,6.0
other,0.0,COD2023110706,6.0
hydro,3.4,COD2023110706,6.0
solar,0.0,COD2023110706,6.0
wind,70.9,COD2023110706,6.0
biomass,1.5,COD2023110707,6.0
coal,0.0,COD2023110707,6.0
imports,2.8,COD2023110707,6.0
gas,4.6,COD2023110707,6.0
nuclear,15.8,COD2023110707,6.0
other,0.0,COD2023110707,6.0
hydro,7.6,COD2023110707,6.0
solar,0.0,COD2023110707,6.0
wind,67.6,COD2023110707,6.0
biomass,2.3,COD2023110708,6.0
coal,0.0,COD2023110708,6.0
imports,3.1,COD2023110708,6.0
gas,5.7,COD2023110708,6.0
nuclear,13.6,COD2023110708,6.0
other,0.0,COD2023110708,6.0
hydro,4.4,COD2023110708,6.0
solar,2.1,COD2023110708,6.0
wind,68.8,COD2023110708,6.0
biomass,2.2,COD2023110709,6.0
coal,0.0,COD2023110709,6.0
imports,2.9,COD2023110709,6.0
gas,8.1,COD2023110709,6.0
nuclear,12.4,COD2023110709,6.0
other,0.0,COD2023110709,6.0
hydro,0.2,COD2023110709,6.0
solar,7.7,COD2023110709,6.0
wind,66.5,COD2023110709,6.0
biomass,1.9,COD2023110710,6.0
coal,0.0,COD2023110710,6.0
imports,2.5,COD2023110710,6.0
gas,4.6,COD2023110710,6.0
nuclear,11.1,COD2023110710,6.0
other,0.0,COD2023110710,6.0
hydro,0.5,COD2023110710,6.0
solar,13.3,COD2023110710,6.0
wind,66.0,COD2023110710,6.0
biomass,1.9,COD2023110711,6.0
coal,0.0,COD2023110711,6.0
imports,2.5,COD2023110711,6.0
gas,4.3,COD2023110711,6.0
nuclear,11.4,COD2023110711,6.0
other,0.0,COD2023110711,6.0
hydro,0.5,COD2023110711,6.0
solar,15.1,COD2023110711,6.0
wind,64.4,COD2023110711,6.0
biomass,2.2,COD2023110712,6.0
coal,0.0,COD2023110712,6.0
imports,2.8,COD2023110712,6.0
gas,5.0,COD2023110712,6.0
nuclear,12.1,COD2023110712,6.0
other,0.0,COD2023110712,6.0
hydro,0.0,COD2023110712,6.0
solar,14.3,COD2023110712,6.0
wind,63.6,COD2023110712,6.0
biomass,2.5,COD2023110713,6.0
coal,0.0,COD2023110713,6.0
imports,3.1,COD2023110713,6.0
gas,6.2,COD2023110713,6.0
nuclear,12.2,COD2023110713,6.0
other,0.0,COD2023110713,6.0
hydro,2.0,COD2023110713,6.0
solar,11.2,COD2023110713,6.0
wind,62.8,COD2023110713,6.0
biomass,2.8,COD2023110714,6.0
coal,0.0,COD2023110714,6.0
imports,3.1,COD2023110714,6.0
gas,9.9,COD2023110714,6.0
nuclear,11.0,COD2023110714,6.0
other,0.0,COD2023110714,6.0
hydro,9.5,COD2023110714,6.0
solar,7.5,COD2023110714,6.0
wind,56.2,COD2023110714,6.0
biomass,2.4,COD2023110715,6.0
coal,0.0,COD2023110715,6.0
imports,2.3,COD2023110715,6.0
gas,15.9,COD2023110715,6.0
nuclear,8.2,COD2023110715,6.0
other,0.0,COD2023110715,6.0
hydro,27.3,COD2023110715,6.0
solar,2.4,COD2023110715,6.0
wind,41.5,COD2023110715,6.0
biomass,2.5,COD2023110716,6.0
coal,0.0,COD2023110716,6.0
imports,2.2,COD2023110716,6.0
gas,22.8,COD2023110716,6.0
nuclear,5.5,COD2023110716,6.0
other,0.0,COD2023110716,6.0
hydro,30.6,COD2023110716,6.0
solar,0.1,COD2023110716,6.0
wind,36.3,COD2023110716,6.0
biomass,1.3,COD2023110717,6.0
coal,0.0,COD2023110717,6.0
imports,1.1,COD2023110717,6.0
gas,35.2,COD2023110717,6.0
nuclear,3.7,COD2023110717,6.0
other,0.0,COD2023110717,6.0
hydro,28.1,COD2023110717,6.0
solar,0.1,COD2023110717,6.0
wind,30.6,COD2023110717,6.0
biomass,1.2,COD2023110718,6.0
coal,0.0,COD2023110718,6.0
imports,1.0,COD2023110718,6.0
gas,40.6,COD2023110718,6.0
nuclear,4.3,COD2023110718,6.0
other,0.0,COD2023110718,6.0
hydro,22.2,COD2023110718,6.0
solar,0.0,COD2023110718,6.0
wind,30.6,COD2023110718,6.0
biomass,2.2,COD2023110719,6.0
coal,0.0,COD2023110719,6.0
imports,1.9,COD2023110719,6.0
gas,49.6,COD2023110719,6.0
nuclear,8.3,COD2023110719,6.0
other,0.0,COD2023110719,6.0
hydro,7.4,COD2023110719,6.0
solar,0.0,COD2023110719,6.0
wind,30.6,COD2023110719,6.0
biomass,3.9,COD2023110720,6.0
coal,0.0,COD2023110720,6.0
imports,3.3,COD2023110720,6.0
gas,40.1,COD2023110720,6.0
nuclear,13.9,COD2023110720,6.0
other,0.0,COD2023110720,6.0
hydro,3.0,COD2023110720,6.0
solar,0.1,COD2023110720,6.0
wind,35.6,COD2023110720,6.0
biomass,6.8,COD2023110721,6.0
coal,0.1,COD2023110721,6.0
imports,6.0,COD2023110721,6.0
gas,18.8,COD2023110721,6.0
nuclear,21.3,COD2023110721,6.0
other,0.0,COD2023110721,6.0
hydro,1.2,COD2023110721,6.0
solar,0.1,COD2023110721,6.0
wind,45.5,COD2023110721,6.0
biomass,6.8,COD2023110722,6.0
coal,0.0,COD2023110722,6.0
imports,11.5,COD2023110722,6.0
gas,4.5,COD2023110722,6.0
nuclear,25.2,COD2023110722,6.0
other,0.0,COD2023110722,6.0
hydro,0.9,COD2023110722,6.0
solar,0.5,COD2023110722,6.0
wind,50.6,COD2023110722,6.0
biomass,4.0,COD2023110723,6.0
coal,0.0,COD2023110723,6.0
imports,20.0,COD2023110723,6.0
gas,1.7,COD2023110723,6.0
nuclear,25.6,COD2023110723,6.0
other,0.0,COD2023110723,6.0
hydro,0.9,COD2023110723,6.0
solar,0.1,COD2023110723,6.0
wind,47.7,COD2023110723,6.0
biomass,2.8,COD2023110800,6.0
coal,0.0,COD2023110800,6.0
imports,10.1,COD2023110800,6.0
gas,1.3,COD2023110800,6.0
nuclear,26.9,COD2023110800,6.0
other,0.0,COD2023110800,6.0
hydro,1.8,COD2023110800,6.0
solar,0.1,COD2023110800,6.0
wind,57.0,COD2023110800,6.0
biomass,2.9,COD2023110801,6.0
coal,0.0,COD2023110801,6.0
imports,6.8,COD2023110801,6.0
gas,1.1,COD2023110801,6.0
nuclear,23.7,COD2023110801,6.0
other,0.0,COD2023110801,6.0
hydro,1.7,COD2023110801,6.0
solar,0.0,COD2023110801,6.0
wind,63.8,COD2023110801,6.0
biomass,2.3,COD2023110802,6.0
coal,0.0,COD2023110802,6.0
imports,5.0,COD2023110802,6.0
gas,0.7,COD2023110802,6.0
nuclear,19.5,COD2023110802,6.0
other,0.0,COD2023110802,6.0
hydro,2.0,COD2023110802,6.0
solar,0.0,COD2023110802,6.0
wind,70.4,COD2023110802,6.0
biomass,1.5,COD2023110803,6.0
coal,0.0,COD2023110803,6.0
imports,2.5,COD2023110803,6.0
gas,0.8,COD2023110803,6.0
nuclear,16.2,COD2023110803,6.0
other,0.0,COD2023110803,6.0
hydro,1.7,COD2023110803,6.0
solar,0.0,COD2023110803,6.0
wind,77.2,COD2023110803,6.0
biomass,1.7,COD2023110804,6.0
coal,0.0,COD2023110804,6.0
imports,1.8,COD2023110804,6.0
gas,1.6,COD2023110804,6.0
nuclear,15.4,COD2023110804,6.0
other,0.0,COD2023110804,6.0
hydro,1.3,COD2023110804,6.0
solar,0.1,COD2023110804,6.0
wind,78.1,COD2023110804,6.0
biomass,2.2,COD2023110805,6.0
coal,0.0,COD2023110805,6.0
imports,1.4,COD2023110805,6.0
gas,4.2,COD2023110805,6.0
nuclear,15.4,COD2023110805,6.0
other,0.0,COD2023110805,6.0
hydro,1.4,COD2023110805,6.0
solar,0.0,COD2023110805,6.0
wind,75.5,COD2023110805,6.0
biomass,1.5,COD2023110806,6.0
coal,0.0,COD2023110806,6.0
imports,1.7,COD2023110806,6.0
gas,6.1,COD2023110806,6.0
nuclear,14.4,COD2023110806,6.0
other,0.0,COD2023110806,6.0
hydro,1.9,COD2023110806,6.0
solar,0.0,COD2023110806,6.0
wind,74.3,COD2023110806,6.0
biomass,1.1,COD2023110807,6.0
coal,0.0,COD2023110807,6.0
imports,1.2,COD2023110807,6.0
gas,7.4,COD2023110807,6.0
nuclear,13.0,COD2023110807,6.0
other,0.0,COD2023110807,6.0
hydro,1.5,COD2023110807,6.0
solar,0.0,COD2023110807,6.0
wind,75.8,COD2023110807,6.0
biomass,1.1,COD2023110808,6.0
coal,0.0,COD2023110808,6.0
imports,1.7,COD2023110808,6.0
gas,10.8,COD2023110808,6.0
nuclear,13.2,COD2023110808,6.0
other,0.0,COD2023110808,6.0
hydro,1.7,COD2023110808,6.0
solar,0.2,COD2023110808,6.0
wind,71.3,COD2023110808,6.0
biomass,0.9,COD2023110809,6.0
coal,0.0,COD2023110809,6.0
imports,2.0,COD2023110809,6.0
gas,6.8,COD2023110809,6.0
nuclear,13.4,COD2023110809,6.0
other,0.0,COD2023110809,6.0
hydro,2.0,COD2023110809,6.0
solar,1.3,COD2023110809,6.0
wind,73.7,COD2023110809,6.0
biomass,0.9,COD2023110810,6.0
coal,0.0,COD2023110810,6.0
imports,1.9,COD2023110810,6.0
gas,3.6,COD2023110810,6.0
nuclear,13.6,COD2023110810,6.0
other,0.0,COD2023110810,6.0
hydro,2.4,COD2023110810,6.0
solar,2.7,COD2023110810,6.0
wind,74.9,COD2023110810,6.0
biomass,0.9,COD2023110811,6.0
coal,0.0,COD2023110811,6.0
imports,1.7,COD2023110811,6.0
gas,4.4,COD2023110811,6.0
nuclear,12.3,COD2023110811,6.0
other,0.0,COD2023110811,6.0
hydro,3.4,COD2023110811,6.0
solar,5.5,COD2023110811,6.0
wind,71.7,COD2023110811,6.0
biomass,1.0,COD2023110812,6.0
coal,0.0,COD2023110812,6.0
imports,1.8,COD2023110812,6.0
gas,3.3,COD2023110812,6.0
nuclear,12.4,COD2023110812,6.0
other,0.0,COD2023110812,6.0
hydro,1.4,COD2023110812,6.0
solar,8.2,COD2023110812,6.0
wind,72.0,COD2023110812,6.0
biomass,0.9,COD2023110813,6.0
coal,0.0,COD2023110813,6.0
imports,1.8,COD2023110813,6.0
gas,6.5,COD2023110813,6.0
nuclear,13.1,COD2023110813,6.0
other,0.0,COD2023110813,6.0
hydro,1.0,COD2023110813,6.0
solar,8.5,COD2023110813,6.0
wind,68.3,COD2023110813,6.0
biomass,1.1,COD2023110814,6.0
coal,0.0,COD2023110814,6.0
imports,2.2,COD2023110814,6.0
gas,4.8,COD2023110814,6.0
nuclear,14.9,COD2023110814,6.0
other,0.0,COD2023110814,6.0
hydro,1.9,COD2023110814,6.0
solar,5.5,COD2023110814,6.0
wind,69.5,COD2023110814,6.0
biomass,1.3,COD2023110815,6.0
coal,0.0,COD2023110815,6.0
imports,2.3,COD2023110815,6.0
gas,6.3,COD2023110815,6.0
nuclear,14.8,COD2023110815,6.0
other,0.0,COD2023110815,6.0
hydro,10.3,COD2023110815,6.0
solar,2.0,COD2023110815,6.0
wind,63.0,COD2023110815,6.0
biomass,1.3,COD2023110816,6.0
coal,0.0,COD2023110816,6.0
